1;Очаровать персону;1 круг очарование;1 действие;30 футов;В, С;1 час; Вы пытаетесь очаровать гуманоида, которого видите в пределах дальности заклинания. Он должен совершить спасбросок по Мудрости. Если вы или ваши компаньоны сражаетесь с ним, то он получает преимущество на этот бросок.  В случае провала, он очарован вами до тех пор, пока заклинание закончится, или вы или ваши компаньоны нанесете ему любой вред. Очарованное существо считает вас дружеским знакомым. Когда заклинание заканчивается, существо осознает, что оно было очаровано вами.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то можете использовать это заклинание на одну дополнительную цель за каждый круг выше первого. Существа должны находиться в пределах 30 футов друг от друга, когда вы применяете на них заклинание.;Бард;
1;Понимание языков (Ритуал);1 круг прорицание;1 действие;Вы;В, С, M ;1 час;(щепотка сажи и соли) Пока действует заклинание, вы понимаете буквальное значение любого разговорного языка, который слышите. Вы также понимаете любую письменность, но для этого должны касаться поверхности, на которой написаны слова. На прочтение одной страницы текста уходит около 1 минуты.   Это заклинание не позволяет расшифровывать секретные послания или магические знаки в текстах, поскольку они не являются частью письменного языка.;Бард;
1;Исцеление ран;1 круг проявление;1 действие;Касание;В, С;Мгновенно; Существо, которого вы касаетесь, восстанавливает ОЗ, равное 1d8 + ваш модификатор параметра заклинаний. Это заклинание не действует на нежить и големов. <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то объем исцеления увеличивается на 1d8 за каждый круг выше первого.;Бард;
1;Обнаружение магии(Ритуал);1 круг прорицание;1 действие;Вы;В, С;Конц-я, до 10 мин; Пока действует заклинание, вы чувствуете наличие магии в 30 футах вокруг вас. Если вы чувствуете магию таким образом, то в качестве действия вы можете увидеть ауры всех существ и предметов в области, наделенных магией, вы также узнаете школу магии, если она есть. Заклинание проходит через большинство препятствий, но его останавливает камень толщиной 1 фут, металл толщиной 1 дюйм, тонкий слой свинца, дерево или земля толщиной 3 фута.;Бард;
1;Маскировка;1 круг иллюзия;1 действие;Вы;В, С;1 час; Благодаря этому заклинанию ваша одежда, доспехи, оружие и другое одетое снаряжение выглядят иначе, пока оно действует. Вы можете казаться на 1 фут выше или ниже, или быть толще или стройнее. Вы не можете изменить тип своего тела, поэтому должны выбрать форму, которая имеет такое же расположение конечностей. В остальном вид иллюзии зависит от вас.   Изменения, созданные этим заклинанием, легко заметны при физическом обследовании. Например, если вы используете его, чтобы создать шляпу у себя на голове, то объекты будут проходить через неё;Бард;
1;Шепот диссонанса;1 круг очарование;1 действие;60 футов;В;Мгновенно; Вы шепчете неблагозвучную мелодию, которую может слышать только одного существо на ваш выбор в пределах дальности заклинания. Существо испытывает ужасающую боль и должно сделать спасбросок по Мудрости. В случае провала существо получает 3d6 психического урона и должно в качестве реакции, если она есть, немедленно убегать от вас на максимальной скорости. Существо не заходит в очевидно опасные области, например в огонь или обрыв. В случае успешного спасброска цель получает половину урона и не убегает. Глухое существо автоматически совершает успешный спасбросок.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то урон увеличивается на 1d6 за каждый круг выше первого.;Бард;
1;Волшебный огонь;1 круг проявление;1 действие;60 футов;В;Конц-я, до 1 мин; Каждый объект в кубе со стороной 20 футов вокруг выбранной вами точки в пределах дальности заклинания начинает испускать голубой, зеленый или фиолетовый свет (на ваш выбор). Существа в зоне действия также начинают испускать свет, если проваливают спасбросок по Ловкости. Пока действует заклинание объекты и существа продолжают светиться тусклым светом в радиусе 10 футов.   Любой бросок атаки по такому существу или объекту получает преимущество, если атакующий может видеть цель. Существо или предмет не получают никакого преимущесва от невидимости.;Бард;
1;Медленное падение;1 круг преобразование;1 реакция;60 футов;В, М;1 минута;(маленькое перо или кусочек пуха) Реакция, которую вы совершаете, когда вы или существо в пределах 60 футов от вас падает Выберите до пяти падающих существ в пределах дальности заклинания. Скорость падения существ снижается до 60 футов за раунд, пока не закончится заклинание. Если существо приземлятеся до окончания заклинания, то оно не получает урона от падения и может приземлиться на ноги. После этого заклинание заканчивается.;Бард;
1;Исцеляющее слово;1 круг проявление;1 бонусное действие;60 футов;В;Мгновенно; Выбранное существо, которое вы можете видеть в пределах дальности заклинания, восстанавливает ОЗ равное 1d4 + ваш модификатор параметра заклинаний. Заклинание не действует на нежить или големов. <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то объем исцеления увеличивается на 1d4 за каждый круг выше первого.;Бард;
1;Героизм;1 круг очарование;1 действие;Касание;В, С;Конц-я, до 1 мин; Касанием вы наделяете желающее существо отвагой. До тех пор, пока действует заклинание, существо имунно к страху и получает временные ОЗ, равные вашему модификатору параметра заклинаний, в начале каждого своего хода. Когда заклинание заканчивается, цель теряет все временные ОЗ, которые остались у неё от этого заклинания.   <br><b>На более высоких кругах.</b> Когда вы произносите это заклинание, используя ячейку 2 круга или выше, вы можете выбрать одно дополнительное существо за каждый круг выше первого.;Бард;
1;Оценка (Ритуал);1 круг прорицание;1 минута;Касание;В, С, М ;Мгновенно;(жемчужина стоимостью не менее 100 зм и перо совы) Вы выбираете один объект, которого вы должны касаться, пока произносите заклинание. Если это магический предмет или другой объект, наделенный магией, то вы узнааете свойства этого предмета и способ его использования, требования и количество зарядов, если они есть. Вы узнаете, какие заклинания действуют на предмет. Если сам предмет был создан заклинанием, то вы узнаете каким. Если вместо этого вы прикоснетесь к существу, то вы узнаете, какие заклинания действуют на него в этот момент.;Бард;
1;Невидимое письмо (Ритуал);1 круг иллюзия;1 минута;Касание;С, М ;10 дней;(чернила с содержанием свинца, стоимостью не менее 10 зм, которые расходуются при произнесении) Вы пишете на пергаменте, бумаге или другом подходящем материале и создаете на нем иллюзию, которая длится до тех пор, пока действует заклинание.   Для вас и существ, которых вы выбрали при произнесении заклинания, текст выглядит обычным, написанным вашей рукой. Для всех остальных текст написан на неизвестном и непонятном языке. Альтернативно, вы можете сделать так, чтобы текст выглядел как абсолютно другое сообщение, написанное другой рукой и на другом языке, но вы должны знать этот язык.   Если заклинание развеяно, то исчезает как оригинальный текст, так и иллюзия.   Существо с истинным зрением может прочитать скрытое сообщение.;Бард;
1;Скороход;1 круг преобразование;1 действие;Касание;В, С, М ;1 час;(щепотка земли) You Касание a creature. Вы касаетесь существа и его скорость увеличивается на 10 футов, пока действует заклинание.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то можете использовать это заклинание на одно дополнительное существо за каждый круг выше первого.;Бард;
1;Безмолвный образ;1 круг иллюзия;1 действие;60 футов;В, С, M ;Конц-я, до 10 мин;(кусочек овечьей шерсти) Вы создаете образ объекта, существа или другого видимого явления размером не более куба со стороной 15 футов. Образ появляется в любом месте в пределах дальности заклинания и длится указанное время. Образ является сугубо визуальным, он не сопровождается звуком, запахом или другими эффектами. В качестве действия вы можете переместить образ в пределах дальности заклинания. По мере предвижения вы можете изменять его вид, чтобы его передвижения казались естественными. Например, вы можете создать существо, и передвигая его, вы можете изменять образ так, чтобы казалось что оно идет.    Физическое взаимодействие с образом выявляет, что это иллюзия, поскольку вещи проходят сквозь него. Существо может исследовать образ в качестве действия, чтобы определить, что это иллюзия. Для этого оно должно сделать успешную проверку Интеллекта (Анализ) против вашего КС для заклинаний. Если существо распознало иллюзию, то оно может видеть сквозь образ.;Бард;
1;Сон;1 круг очарование;1 действие;90 футов;В, С, M ;1 минута;(щепотка мелкого песка, лепестки роз или сверчок) Заклинание погружает существ в магический сон. Бросьте 5d8;Бард;
1;Общение с животными (Ритуал);1 круг прорицание;1 действие;Вы;В, С;10 минут; Пока действует заклинание, вы получаете способность понимать и вербально общаться с животными. Разум и сознание большинства животных ограничивается их Интеллектом, но как минимум, они могут сообщить вам информацию о близлежащих областях и монстрах, а также то, что они видели в течение последнего дня. По усмотрению МП вы можете убедить животное выполнить для вас небольшое поручение.;Бард;
1;Истеричный смех Таши;1 круг очарование;1 действие;30 футов;В, С, М;Конц-я, до 1 мин;(маленькие пирожные и перо, которым нужно махать в воздухе) Выбранное вами существо, которое вы можете видеть в пределах дальности заклинания, начинает считать все происходящее вокруг невероятно смешным и корчится от смеха. Существо должно сделать успешный спасбросок по Мудрости или упадет на землю и станет небоеспособным до тех пор, пока действует заклинание. Существа, чей Интеллект равен 4 или ниже, не восприимчивы к этому заклинанию.   В конце каждого своего хода и каждый раз, когда существо получает урон, оно может сделать еще один спасбросок по Мудрости. Если спасбросок вызван уроном, то существо получает преимущество. В случае успешного спасброска заклинание заканчивается.;Бард;
1;Громовая волна;1 круг проявление;1 действие;Вы (15-футов куб);В, С;мгновенно; Вы испускаете волну оглушительной силы. Каждое существо в 15 футовом кубе должно сделать спасбросок по Телосложению. При провале оно получает 2d8 урона звуком и отталкивается на 10 футов от вас. В случае успеха оно получает половину этого урона и не отталкивается. Кроме того, любые незакрепленные объекты, полностью находящиеся в области действия заклинания, также отталкиваются на 10 футов от вас. Заклинание издает оглушительный гул, который слышно на расстоянии 300 футов.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 2 круга или выше, то урон увеличивается на 1d8 за каждый круг выше первого.;Бард;
1;Невидимый слуга (Ритуал);1 круг призыв;1 действие;60 футов;В, С, М ;1 час;(отрезок струны и кусочек дерева) Заклинание создает незримую, неразумную и бесформенную силу, которая выполняет простые задачи по вашей команде до тех пор, пока не кончится заклинание. Слуга возникает в любом незанятом месте в пределах дальности заклинания. Он имеет 10 КБ, 1 ОЗ, 2 Силы и не может атаковать. Если его ОЗ падают до 0, заклинание заканчивается.   Каждый ход в качестве дополнительного действия вы можете телепатически отдать слуге приказ двигаться на расстояние до 15 футов и взаимодействовать с объектом. Слуга может выполнять простые задачи, на которые способен простой слуга-человек, например принести вещь, постирать одежду, починить предмет, зажечь огонь, подать пищу или налить вино. Каждый раз, когда вы отдаете приказ, слуга выполняет его по мере своих возможностей, пока не выполнит, а затем ждет следующего приказа.   Если вы отдадите приказ, который заставит слугу удалиться от вас более чем на 60 футов, то заклинание закончится.;Бард;
2;Животное-посланник (Ритуал);2 круг очарование;1 действие;30 футов;В, С, М ;24 часа;(кусочек пищи) Благодаря этому заклинанию вы можете использовать животное, чтобы доставить послание. Выберите крошечное животное, которое видите в пределах дальности заклинания, например белку, сойку или летучую мышь. Укажите место назначения, в котором вы должны были побывать, и получателя, который походит под общее описание, например: мужчина или женщина в униформе городской стражи или рыжий дворф в остроконечной шляпе. Затем скажите послание, которое не превышает 25 слов. Пока действует заклинание, животное будет  двигаться в назаченное место. Летающие животные пролетают пример 50 миль за 24 часа, а наземные пробегают 25 миль.   Когда посланник прибывает на место, он передает послание назначенному существу, воспроизводя ваш голос. Посланник сообщит послание только тому существу, чье описание вы дали ему. Если посланник не успевает добраться до назначенного места за время действия заклинания, то сообщение теряется, а животное пытается вернуться туда, где вы произнесли заклинание.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то длительность заклинания увеличивается на 48 часов за каждый круг выше второго.;Бард;
2;Слепота/Глухота;2 круг некромантия;1 действие;30 футов;В;1 минута; Вы можете оглушить или ослепить врага. Выберите существо, которое можете видеть в пределах дальности заклинания. Оно должно сделать спасбросок по Телосложению. При провале цель слепнет или глохнет (на ваш выбор) на время действия заклинания. В конце каждого своего хода, цель может сделать повторный спасбросок по Телосложению. В случае успеха заклинание заканчивается.  <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то можете выбрать одно дополнительное существо за каждый круг выше второго.;Бард;
2;Умиротворение;2 круг очарование;1 действие;60 футов;В, С;Конц-я, до 1 мин; Вы пытаетесь подавить сильные эмоции у группы существ. Каждый гуманоид в сфере радиусом 20 футов вокруг выбранной вами точки должен сделать спасбросок по Харизме;Бард;
2;Облако кинжалов;2 круг призыв;1 действие;60 футов;В, С, M ;Конц-я, до 1 мин;(осколок стекла) Куб со стороной 5 футов вокруг выбранного вами места в пределах дальности заклинания заполняется крутящимися кинжалами. Существо получает 4d4 режущего урона, когда впервые за ход входит в область действия заклинания или начинает свой ход в ней.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то урон увеличивается на 2d4 за каждый круг выше второго.;Бард;
2;Венец безумия;2 круг очарование;1 действие;120 футов;В, С;Конц-я, до 1 мин; Один гуманоид на ваш выбор, которого вы можете видеть в пределах дальности заклинания, должен сделать успешный спасбросок по Мудрости или будет очарован до конца действия заклинания. Пока цель очарована, на ее голове появляется искривленная корона из зазубренного железа, а в глазах сияет безумный свет.   Каждый свой ход очарованное существо должно совершать действие перед движением, атакуя в ближнем бою другое существо, которое вы телепатически указали ему. Цель может действовать нормально, если вы не выбрали существо для атаки или вокруг нет других существ.   Каждый последующий ход вы должны поддерживать контроль над целью, расходуя действие, или заклинание закончится. Кроме того, цель может делать спасбросок по Мудрости в конце каждого своего хода. В случае успеха заклинание заканчивается.;Бард;
2;Чтение мыслей;2 круг прорицание;1 действие;Вы;В, С, M ;Конц-я, до 1 мин;(кусочек меди) Пока действует заклинание, вы можете читать мысли существ. В момент произнесения заклинания и затем в качестве действия каждый свой ход, вы можете сосредроточиться на разуме одного существа, которое вы можете видеть в пределах 30 футов от вас. Существа, которые имеют 3 и менее Интеллекта или не знают ни одного языка, не восприимчивы к заклинанию.   Сначала вы узнаете поверхностные мысли существа - то, о чем оно думает в данный момент. В качестве действия вы можете переключиться на другое существо или попытаться проникнуть глубже в разум текущего существа. Если вы решили проникнуть глубже, то цель должна сделать спасбросок по Мудрости. В случае провала вы узнаете о его размышлениях (если они есть), эмоциональном состоянии и вещах, которые оказывают большое влияние на него (беспокойства, объекты любви или ненависти). При успешном спасброске заклинание заканчивается. В любом случае цель знает, что вы проникаете в его разум, и если вы не переключились на другое существо, то в свой ход, в качестве действия она может сделать проверку Интеллекта против вашей проверки Интеллекта;Бард;
2;Усиление способностей;2 круг преобразование;1 действие;Касание;В, С, M ;Конц-я, до 1 часа;(мех или перо животного) Вы касаетесь существа и усиляете его при помощи магии. Выберите один из следующих эффектов: цель получает этот эффект на время действия заклинания.<br>- BМедвежья выносливость. Цель получает преимущество на проверки по Телосложению, а также 2d6 временных ОЗ, которые исчезают, когда заклинание заканчивается.<br>- Бычья сила. Цель получает преимущество на проверки по Силе, а её грузоподъемность удваивается.<br> Кошачья ловкость. Цель получает преимущество на проверки по Ловкости и не получает урона, если падает с высоты до 20 футов, будучи в сознании.<br>- Орлиное великолепие. Цель получает преимущество на проверки по Харизме.<br>- Лисья хитрость. Цель поулчает преимущество на проверки по Интеллекту.<br>- Мудрость совы. Цель получает преимущество на проверки по Мудрости.<br> <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то можете использовать это заклинание на одну дополнительную цель за каждый круг выше второго.;Бард;
2;Увлечение;2 круг очарование;1 действие;60 футов;В, С;1 минута; Вы произносите цепочку отвлекающих слов. Выбранные вами существа, которых вы можете видеть в пределах дальности заклинания, и которые могут слышать вас, должны совершить спасбросок по Мудрости. Существа, имунные к очарованию, автоматически совершают успешный спасбросок. Если вы или ваши компаньоны сражаетесь с этим существом, то оно получает преимущество на этот спасбросок. При провале существо получает помеху на все проверки по Мудрости (Восприятие), которые оно делает для обнаружения других существ до тех пор, пока действует заклинание и оно может слышать вас. Заклинание заканчивается, если вы теряете сознание или способность говорить.;Бард;
2;Раскаленный металл;2 круг преобразование;1 действие;60 футов;В, С, М ;Конц-я, до 1 мин;(кусочек железа и огонь) Выберите рукотворный металлический объект, например оружие или доспехи, который вы можете видеть в пределах дальности заклинания. Вы раскаляете этот объект докрасна. Любое существо, находящееся в физическом контакте с этим объектом, получает 2d8 урона огнем, в момент, когда вы произносите это заклинание. Пока заклинание действует, каждый последующий ход вы можете нанести этот урон в качестве дополнительного действия. Если существо держит или носит на себе объект и получает от него урон, то оно должно сделать успешный спасбросок по Телосложению или бросить объект, если может. Если оно не бросает объект, то получает помеху на броски атаки и проверки параметров до начала вашего следующего хода. <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то урон увеличивается на 1d8 за каждый круг выше второго.;Бард;
2;Удержание персоны;2 круг очарование;1 действие;60 футов;В, С, M ;Конц-я, до 1 мин;(маленький, ровный кусочек железа) Выберите гуманоида, которого вы можете видеть в пределах дальности заклинания. Цель должна сделать спасбросок по Мудрости или будет парализована на время действия заклинания. В конце каждого своего хода цель может сделать новый спасбросок по Мудрости. В случае успеха заклинание заканчивается для этой цели.   <br><b>На более высоких кругах.</b> Если вы произносите заклинание, используя ячейку 3 круга или выше, то можете использовать его на однго дополнительного гуманоида за каждый круг выше второго. Существа должны находиться в пределах 30 футов друг от друга, когда вы произносите заклинание.;Бард;
2;Невидимость;2 круг иллюзия;1 действие;Касание;В, С, M ;Конц-я, до 1 часа;(ресница, покрытая гуммиарабиком) Существо, которого вы коснулись, становится невидимым на время действия заклинания. Все снаряжение персонажа также становится невидимым до тех пор, пока оно на нем. Заклинание заканчивается, если цель атакует или произносит заклинание.   На более высоких уровнях. Если вы произносите заклинание, используя ячейку 3 круга или выше, вы можете использовать его на одну дополнительную цель за каждый круг выше второго.;Бард;
2;Стук;2 круг преобразование;1 действие;60 футов;В;мгновенно; Выберите объект, который вы видите в пределах дальности заклинания. Это может быть дверь, ящик, сундук, наручники, замок или другой объект, который снабжен простыми или магическими средствами, ограничивающими доступ.   Цель, которая закрыта на простой замок или иным образом заблокирована, открывается. Если объект закрыт на несколько замков, то заклинание открывает только один из них.   Если вы выбираете цель, которая закрыта заклинанием волшебный замок, то заклинание подавляется на 10 минут, в течение которых вы можете нормально открывать и закрывать объект.   Когда вы произносите заклинание, цель издает громкий стук, который слышно на расстоянии 300 футов.;Бард;
2;Малое восстановление;2 круг ограждение;1 действие;Касание;В, С;Мгновенно; Вы касаетесь существа и можете снять одну болезнь или другое состояние, которое воздействует на него. Это может быть слепота, глухота, паралич или яд.;Бард;
2;Обнаружение животных и растений (Ритуал);2 круг прорицание;1 действие;Вы;В, С, М ;Мгновенно;(немного меха ищейки) Опишите или назовите определенный вид животного или растения. Концентрируясь на звуках природы вокруг вас, вы узнаете направление и расстояние ближайшего животного или растения этого вида в пределах 5 миль, если таковое имеется.;Бард;
2;Обнаружение предметов;2 круг прорицание;1 действие;Вы;В, С, M ;Конц-я, до 10 мин;(раздвоенная веточка) Опишите или назовите предмет, который вам знаком. Вы чувствуете, в каком направлении он находится, если он в пределах 1000 футов от вас. Если предмет перемещается, то вы узнаете направление движения. Заклинание может обнаружить конкретный предмет, известный вам, если вы видели его вблизи (30 футов) хотя бы раз. Альтернативно, вы можете обнаружить ближайший предмет определенного типа, например определенную одежду, драгоценности, мебель, инструменты или оружие.  Это заклинание не может обнаружить предмет, если слой свинца, даже очень тонкий, блокирует прямой путь между вами и предметом.;Бард;
2;Волшебные уста (Ритуал);2 круг иллюзия;1 минута;30 футов;В, С, М ;До рассеивания;(кусочек медовых сот и нефритовый порошок стоимостью не менее 10 зм, которые тратятся на произнесение) Вы встраиваете сообщение в объект в пределах дальности заклинания. Выберите объект, который вы можете видеть, и который не находится во владении другого существа. Затем произнесите сообщение не более 25 слов и не дольше 10 минут. Наконец, определите событие, в которых заклинание будет произносить ваше сообщение.   Когда это событие происходит, то на объекте появляются волшебные уста и произносят сообщение вашим голосом и с той же громкостью, с которой вы его произносили. Если объект, который вы выбрали, имеет рот или что-либо похожее на рот (например рот у статуи), то уста появляются там, чтобы казалось, будто слова исходят изо рта. Когда вы произносите заклинание, вы решаете, закончится ли оно, произнеся сообщение в первый раз, или будет повторять его всякий раз, когда произойдет ключевое событие.   Ключевое событие может быть настолько обобщенным, насколько вы хотите, но оно должно основываться на звуковых или визуальных явлениях в пределах 30 футов от объекта. Например, уста могут говорить всякий раз, когда в пределах 30 футов от объекта пройдет существо, или когда в пределах 30 футов от него зазвонит серебряный колокольчик.;Бард;
